date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:36:57	321/321	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:52%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/download@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/download@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
02:36:59	121532/121532	---M--	200	added ('OK')	text/html	etag:%221dabc-519e0cfc650ef%22	http://medicure-html.cmsmasters.net/css/fonts/icons.ttf?85842087	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/fonts/icons1c87.html	(from http://medicure-html.cmsmasters.net/css/fonts/css/fontello.css)
02:37:03	180789/180789	---M--	200	added ('OK')	image/svg+xml	etag:%222c235-519e0cfdf6ec2%22	http://medicure-html.cmsmasters.net/css/fonts/icons.svg?85842087	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/fonts/icons1c87.svg	(from http://medicure-html.cmsmasters.net/css/fonts/css/fontello.css)
02:37:05	78/78	---M--	200	added ('OK')	image/png	etag:%224e-519e0d0a8f994%22	http://medicure-html.cmsmasters.net/images/img/jackbox/ie_bg.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/ie_bg.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:05	4341/4341	---M--	200	added ('OK')	image/png	etag:%2210f5-519e0d0afdb55%22	http://medicure-html.cmsmasters.net/images/img/jackbox/panel_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/panel_left.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:06	4336/4336	---M--	200	added ('OK')	image/png	etag:%2210f0-519e0d0af529d%22	http://medicure-html.cmsmasters.net/images/img/jackbox/panel_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/panel_right.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:07	4416/4416	---M--	200	added ('OK')	image/png	etag:%221140-519e0d0b65f56%22	http://medicure-html.cmsmasters.net/images/img/jackbox/panel_left_over.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/panel_left_over.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:07	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-519e0d0af9cd5%22	http://medicure-html.cmsmasters.net/images/img/jackbox/left_arrow.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/left_arrow.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:07	4410/4410	---M--	200	added ('OK')	image/png	etag:%22113a-519e0d0af6625%22	http://medicure-html.cmsmasters.net/images/img/jackbox/panel_right_over.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/panel_right_over.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:07	745/745	---M--	200	added ('OK')	image/png	etag:%222e9-519e0d0c065cc%22	http://medicure-html.cmsmasters.net/images/img/jackbox/right_arrow.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/right_arrow.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:07	727/727	---M--	200	added ('OK')	image/png	etag:%222d7-519e0d0a9342c%22	http://medicure-html.cmsmasters.net/images/img/jackbox/info.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/info.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:08	799/799	---M--	200	added ('OK')	image/png	etag:%2231f-519e0d0af98ed%22	http://medicure-html.cmsmasters.net/images/img/jackbox/thumbs_show.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/thumbs_show.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:08	695/695	---M--	200	added ('OK')	image/png	etag:%222b7-519e0d0af8565%22	http://medicure-html.cmsmasters.net/images/img/jackbox/thumbs_hide.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/thumbs_hide.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:08	881/881	---M--	200	added ('OK')	image/png	etag:%22371-519e0d0a8ab74%22	http://medicure-html.cmsmasters.net/images/img/jackbox/exit.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/exit.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:09	3794/3794	---M--	200	added ('OK')	image/png	etag:%22ed2-519e0d0a8b72c%22	http://medicure-html.cmsmasters.net/images/img/jackbox/fullscreen.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/fullscreen.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:09	3795/3795	---M--	200	added ('OK')	image/png	etag:%22ed3-519e0d0b9dde3%22	http://medicure-html.cmsmasters.net/images/img/jackbox/normalscreen.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/normalscreen.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:09	3354/3354	---M--	200	added ('OK')	image/png	etag:%22d1a-519e0d0b6b92f%22	http://medicure-html.cmsmasters.net/images/img/jackbox/thumb_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/thumb_left.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:10	68556/68556	---M--	200	added ('OK')	application/x-font-woff	etag:%2210bcc-519e0cf97af30%22	http://medicure-html.cmsmasters.net/css/fonts/icons.woff?85842087	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/fonts/icons1c87.woff	(from http://medicure-html.cmsmasters.net/css/fonts/css/fontello.css)
02:37:10	3345/3345	---M--	200	added ('OK')	image/png	etag:%22d11-519e0d0b60196%22	http://medicure-html.cmsmasters.net/images/img/jackbox/thumb_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/thumb_right.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:11	4726/4726	---M--	200	added ('OK')	image/png	etag:%221276-519e0d0fe22d0%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/left_arrow@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/left_arrow@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:11	11124/11124	---M--	200	added ('OK')	image/gif	etag:%222b74-519e0d0a9248c%22	http://medicure-html.cmsmasters.net/images/img/jackbox/ie_preloader.gif	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/ie_preloader.gif	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:11	4704/4704	---M--	200	added ('OK')	image/png	etag:%221260-519e0d1050491%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/right_arrow@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/right_arrow@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:12	4466/4466	---M--	200	added ('OK')	image/png	etag:%221172-519e0d0fd6f1f%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/info@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/info@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:12	4579/4579	---M--	200	added ('OK')	image/png	etag:%2211e3-519e0d1053f2a%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/thumbs_show@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/thumbs_show@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:12	4358/4358	---M--	200	added ('OK')	image/png	etag:%221106-519e0d1056252%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/thumbs_hide@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/thumbs_hide@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	5231/5231	---M--	200	added ('OK')	image/png	etag:%22146f-519e0d0fddc80%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/exit@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/exit@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	5096/5096	---M--	200	added ('OK')	image/png	etag:%2213e8-519e0d0fde450%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/fullscreen@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/fullscreen@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	121700/121700	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221db64-519e0cfcb6d8e%22	http://medicure-html.cmsmasters.net/css/fonts/icons.eot?85842087	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/fonts/icons1c87.eot	(from http://medicure-html.cmsmasters.net/css/fonts/css/fontello.css)
02:37:13	5050/5050	---M--	200	added ('OK')	image/png	etag:%2213ba-519e0d0fd9dff%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/normalscreen@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/normalscreen@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	4127/4127	---M--	200	added ('OK')	image/png	etag:%22101f-519e0d104d999%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/thumb_left@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/thumb_left@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	4107/4107	---M--	200	added ('OK')	image/png	etag:%22100b-519e0d104fcc1%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/thumb_right@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/thumb_right@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:13	6061/6061	---M--	200	added ('OK')	image/png	etag:%2217ad-519e0d0fe2aa0%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_left@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_left@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:14	6034/6034	---M--	200	added ('OK')	image/png	etag:%221792-519e0d1046080%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_right@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_right@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:14	6218/6218	---M--	200	added ('OK')	image/png	etag:%22184a-519e0d10bf9db%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_left_over@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_left_over@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:14	6148/6148	---M--	200	added ('OK')	image/png	etag:%221804-519e0d1056a22%22	http://medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_right_over@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jackbox/retina/panel_right_over@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/jackbox.css)
02:37:14	273/273	---M--	200	added ('OK')	image/png	etag:%22111-519e0d0b6b92f%22	http://medicure-html.cmsmasters.net/images/img/jPlayer/jp_bg.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jPlayer/jp_bg.png	(from http://medicure-html.cmsmasters.net/css/styles/jquery.jPlayer.css)
02:37:15	5257/5257	---M--	200	added ('OK')	image/png	etag:%221489-519e0d0b98fc3%22	http://medicure-html.cmsmasters.net/images/img/jPlayer/jp_sprite.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jPlayer/jp_sprite.png	(from http://medicure-html.cmsmasters.net/css/styles/jquery.jPlayer.css)
02:37:15	4467/4467	---M--	200	added ('OK')	image/gif	etag:%221173-519e0d0bd50b8%22	http://medicure-html.cmsmasters.net/images/img/jPlayer/jp_load.gif	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jPlayer/jp_load.gif	(from http://medicure-html.cmsmasters.net/css/styles/jquery.jPlayer.css)
02:37:15	2724/2724	---M--	200	added ('OK')	image/png	etag:%22aa4-519e0d0bb06c5%22	http://medicure-html.cmsmasters.net/images/img/jPlayer/jp_play.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/jPlayer/jp_play.png	(from http://medicure-html.cmsmasters.net/css/styles/jquery.jPlayer.css)
02:37:15	319/319	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:10%20GMT	http://medicure-html.cmsmasters.net/revolution/font/revicons.eot?5510888	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/font/revicons90c6.eot	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:16	320/320	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:10%20GMT	http://medicure-html.cmsmasters.net/revolution/font/revicons.woff?5510888	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/font/revicons90c6.woff	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:16	319/319	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:11%20GMT	http://medicure-html.cmsmasters.net/revolution/font/revicons.ttf?5510888	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/font/revicons90c6.ttf	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:16	319/319	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:11%20GMT	http://medicure-html.cmsmasters.net/revolution/font/revicons.svg?5510888	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/font/revicons90c6.svg	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:16	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-519e0d085584b%22	http://medicure-html.cmsmasters.net/revolution/assets/gridtile.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/gridtile.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:17	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-519e0d077db19%22	http://medicure-html.cmsmasters.net/revolution/assets/gridtile_white.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/gridtile_white.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:17	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-519e0d07f12cb%22	http://medicure-html.cmsmasters.net/revolution/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/gridtile_3x3.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:17	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-519e0d07809f9%22	http://medicure-html.cmsmasters.net/revolution/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/gridtile_3x3_white.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:17	4289/4289	---M--	200	added ('OK')	image/png	etag:%2210c1-519e0d09703d4%22	http://medicure-html.cmsmasters.net/revolution/assets/shadow1.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/shadow1.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:17	5661/5661	---M--	200	added ('OK')	image/png	etag:%22161d-519e0d08d2086%22	http://medicure-html.cmsmasters.net/revolution/assets/shadow2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/shadow2.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:18	6428/6428	---M--	200	added ('OK')	image/png	etag:%22191c-519e0d0e537c6%22	http://medicure-html.cmsmasters.net/revolution/assets/shadow3.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/shadow3.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:18	325/325	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:13%20GMT	http://medicure-html.cmsmasters.net/revolution/images/gradient/g30.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/images/gradient/g30.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:18	325/325	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:13%20GMT	http://medicure-html.cmsmasters.net/revolution/images/gradient/g40.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/images/gradient/g40.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:18	2746/2746	---M--	200	added ('OK')	image/png	etag:%22aba-519e0d0d8146c%22	http://medicure-html.cmsmasters.net/revolution/assets/boxed_bgtile.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/boxed_bgtile.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:19	149/149	---M--	200	added ('OK')	image/png	etag:%2295-519e0d085e8d4%22	http://medicure-html.cmsmasters.net/revolution/assets/navigdots_bgtile.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/navigdots_bgtile.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:19	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-519e0d077cb79%22	http://medicure-html.cmsmasters.net/revolution/assets/bullets.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/bullets.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:19	278/278	---M--	200	added ('OK')	image/png	etag:%22116-519e0d077cb79%22	http://medicure-html.cmsmasters.net/revolution/assets/bullets2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/bullets2.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:19	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-519e0d07e47aa%22	http://medicure-html.cmsmasters.net/revolution/assets/bullet_boxed.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/bullet_boxed.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:19	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-519e0d07f16b3%22	http://medicure-html.cmsmasters.net/revolution/assets/navigdots.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/navigdots.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:20	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-519e0d090453a%22	http://medicure-html.cmsmasters.net/revolution/assets/large_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/large_left.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:20	1561/1561	---M--	200	added ('OK')	image/png	etag:%22619-519e0d0de9485%22	http://medicure-html.cmsmasters.net/revolution/assets/large_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/large_right.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:20	670/670	---M--	200	added ('OK')	image/png	etag:%2229e-519e0d0862b3d%22	http://medicure-html.cmsmasters.net/revolution/assets/small_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/small_left.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:20	668/668	---M--	200	added ('OK')	image/png	etag:%2229c-519e0d094ae28%22	http://medicure-html.cmsmasters.net/revolution/assets/small_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/small_right.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:21	807/807	---M--	200	added ('OK')	image/png	etag:%22327-519e0d07068cf%22	http://medicure-html.cmsmasters.net/revolution/assets/arrow_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrow_left.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:21	820/820	---M--	200	added ('OK')	image/png	etag:%22334-519e0d070803f%22	http://medicure-html.cmsmasters.net/revolution/assets/arrow_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrow_right.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:21	846/846	---M--	200	added ('OK')	image/png	etag:%2234e-519e0d08d5f06%22	http://medicure-html.cmsmasters.net/revolution/assets/small_left_boxed.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/small_left_boxed.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:21	807/807	---M--	200	added ('OK')	image/png	etag:%22327-519e0d09d7834%22	http://medicure-html.cmsmasters.net/revolution/assets/small_right_boxed.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/small_right_boxed.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:23	348/348	---M--	200	added ('OK')	image/png	etag:%2215c-519e0d070803f%22	http://medicure-html.cmsmasters.net/revolution/assets/arrow_left2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrow_left2.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:23	343/343	---M--	200	added ('OK')	image/png	etag:%22157-519e0d070d630%22	http://medicure-html.cmsmasters.net/revolution/assets/arrow_right2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrow_right2.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:23	125/125	---M--	200	added ('OK')	image/png	etag:%227d-519e0d09b4999%22	http://medicure-html.cmsmasters.net/revolution/assets/timer.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/timer.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:23	43543/43543	---M--	200	added ('OK')	image/png	etag:%22aa17-519e0d07333ab%22	http://medicure-html.cmsmasters.net/revolution/assets/arrowleft.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrowleft.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:23	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-519e0d07e3fda%22	http://medicure-html.cmsmasters.net/revolution/assets/coloredbg.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/coloredbg.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:24	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-519e0d086a83d%22	http://medicure-html.cmsmasters.net/revolution/assets/loader.gif	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/loader.gif	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:24	516/516	---M--	200	added ('OK')	image/png	etag:%22204-519e0cf24091b%22	http://medicure-html.cmsmasters.net/images//colored-blocks_01.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/colored-blocks_01.png	(from http://medicure-html.cmsmasters.net/colored_blocks.html)
02:37:24	222/222	---M--	200	added ('OK')	image/png	etag:%22de-519e0cf2cbbb6%22	http://medicure-html.cmsmasters.net/images//colored-blocks_02.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/colored-blocks_02.png	(from http://medicure-html.cmsmasters.net/colored_blocks.html)
02:37:25	328/328	---M--	200	added ('OK')	image/png	etag:%22148-519e0cf361e1b%22	http://medicure-html.cmsmasters.net/images//colored-blocks_03.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/colored-blocks_03.png	(from http://medicure-html.cmsmasters.net/colored_blocks.html)
02:37:25	43719/43719	---M--	200	added ('OK')	image/png	etag:%22aac7-519e0d072705a%22	http://medicure-html.cmsmasters.net/revolution/assets/arrowright.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/assets/arrowright.png	(from http://medicure-html.cmsmasters.net/revolution/css/settings.css)
02:37:25	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-519e0cf3e4416%22	http://medicure-html.cmsmasters.net/images/colored-blocks_04.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/colored-blocks_04.png	(from http://medicure-html.cmsmasters.net/colored_blocks.html)
02:37:26	13725/13725	---M--	200	added ('OK')	image/jpeg	etag:%22359d-519e0d02eeebe%22	http://medicure-html.cmsmasters.net/images/Young-attractive-man-710400-300x168.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Young-attractive-man-710400-300x168.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:27	13203/13203	---M--	200	added ('OK')	image/jpeg	etag:%223393-519e0cf1f7534%22	http://medicure-html.cmsmasters.net/images/chemist-at-work-710400-300x168.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/chemist-at-work-710400-300x168.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:29	18595/18595	---M--	200	added ('OK')	image/jpeg	etag:%2248a3-519e0cf264f26%22	http://medicure-html.cmsmasters.net/images/consultation-s-710400-300x168.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/consultation-s-710400-300x168.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:29	21646/21646	---M--	200	added ('OK')	image/jpeg	etag:%22548e-519e0cf927b21%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-1-300x300.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-1-300x300.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:30	21724/21724	---M--	200	added ('OK')	image/jpeg	etag:%2254dc-519e0cf22d481%22	http://medicure-html.cmsmasters.net/images/chemist-at-work-300x300.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/chemist-at-work-300x300.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:31	24068/24068	---M--	200	added ('OK')	image/jpeg	etag:%225e04-519e0cf527812%22	http://medicure-html.cmsmasters.net/images/doctor-at-the-gym-s-300x300.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/doctor-at-the-gym-s-300x300.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
